cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
-0.25837672126309463,-0.25837672126309463,-0.6758533651658435,-0.3727836636109124,0.4722222222222222,252,0.503968253968254,0.5,0.976,0.6612466124661247,rolling,2011-01
-0.25837672126309463,-0.25837672126309463,-0.6758533651658435,-0.3727836636109124,0.4722222222222222,252,0.503968253968254,0.5,0.976,0.6612466124661247,expanding,2011-01
-0.2902214422625137,-0.29216528511143414,-1.205405851349864,-0.29115258013084655,0.452,250,0.46,0.36585365853658536,0.12096774193548387,0.18181818181818182,rolling,2012-01
-0.22017055533503538,-0.22172043728923352,-0.8399670902762397,-0.35461981190986214,0.436,250,0.44,0.44366197183098594,0.5080645161290323,0.47368421052631576,expanding,2012-01
-0.4591067997742486,-0.4591067997742486,-2.336013142714852,-0.46076474825078434,0.4603174603174603,252,0.5119047619047619,0.6,0.07142857142857142,0.1276595744680851,rolling,2013-01
-0.21190130667489615,-0.21190130667489615,-0.819208682955802,-0.3188587278047793,0.4603174603174603,252,0.5,0.5,0.5079365079365079,0.5039370078740157,expanding,2013-01
-0.08836853509081877,-0.08836853509081877,-0.4642564464042173,-0.22784812924738962,0.47619047619047616,252,0.49603174603174605,0.5254237288135594,0.46616541353383456,0.4940239043824701,rolling,2014-01
-0.2679311266902953,-0.2679311266902953,-1.7752052792117616,-0.30294238237896604,0.40476190476190477,252,0.48412698412698413,0.509090909090909,0.631578947368421,0.5637583892617449,expanding,2014-01
-0.11681893539693256,-0.11681893539693256,-0.4177533081287907,-0.2039691905369322,0.49603174603174605,252,0.5277777777777778,0.35714285714285715,0.043478260869565216,0.07751937984496124,rolling,2015-01
-0.04012674284804674,-0.04012674284804674,-0.05916419269937937,-0.1775129868495436,0.5158730158730159,252,0.5476190476190477,0.6,0.02608695652173913,0.05,expanding,2015-01
-0.5351766454717616,-0.5351766454717616,-3.524694125130126,-0.5461271452853812,0.3968253968253968,252,0.4801587301587302,0.5102040816326531,0.1893939393939394,0.27624309392265195,rolling,2016-01
-0.17865960349586096,-0.17865960349586096,-0.8042429869449312,-0.3447589898743842,0.45634920634920634,252,0.4801587301587302,0.6,0.022727272727272728,0.043795620437956206,expanding,2016-01
-0.10100338426925604,-0.11631053220963328,-0.7316203517218901,-0.1337785198242965,0.43317972350230416,217,0.45622119815668205,0.6,0.0743801652892562,0.1323529411764706,rolling,2017-01
-0.16029642359953988,-0.1836276980953293,-1.2514598226443001,-0.17308797905599005,0.41935483870967744,217,0.4423963133640553,0.0,0.0,0.0,expanding,2017-01
